"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x178792694","x1181586830023462914",2019-10-08 15:07:07,"thesummitridge","This rigorous cross-disciplinary online program prepares leaders with the analytics, leadership, and strategy skills to drive better business outcomes. Complete in as few as 9 months. https://t.co/XPMzcnzsgc https://t.co/DwDx7aH8Qh","Twitter for iPhone",140,,,,FALSE,TRUE,0,69,,,,,,,,,,,,,,,,"x922983264347918336","HarvardBizAn","en",,,,,,,,,,,,,,,,"x1166761798244212737","This rigorous cross-disciplinary online program prepares leaders with the analytics, leadership, and strategy skills to drive better business outcomes. Complete in as few as 9 months. https://t.co/XPMzcnzsgc https://t.co/DwDx7aH8Qh",2019-08-28 17:17:44,"Twitter Ads Composer",355,69,"x922983264347918336","HarvardBizAn","Harvard Business Analytics Program",6707,278,247,"Cambridge, MA","The Harvard Business Analytics Program is an online program that prepares experienced professionals to uncover valuable business insights with data.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thesummitridge/status/1181586830023462914","Summit Ridge","","Adventurer, ultrarunner, mountaineer, and lover of the natural world and its wonders. Thoughts are my own. @GoTailwind Ambassador","https://t.co/shL0CRIkbM",FALSE,139,256,29,2649,3813,2010-08-15 18:19:37,FALSE,"https://t.co/shL0CRIkbM","http://www.thesummitridge.com",,"https://pbs.twimg.com/profile_banners/178792694/1557459981","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1126694933878820872/h9C32cZh_normal.jpg"
"x919744697551253505","x1181586752781176832",2019-10-08 15:06:49,"akdm_bot","RT insurtechforum ""How Artificial Intelligence Is Transforming Business Models #ArtificialIntelligence #ai https://t.co/gXAbYS5KQ9"" #Tech #Fintech #Finserv #AI #Insurtech #MachineLearning #ML #Insurance #CX #Robotics #Chatbot #Bot #Data #Bigdata #Analytics #IoT","akdm_DS_bot",140,,,,FALSE,TRUE,0,4,,,"ArtificialIntelligence ai",,,,,,,,,,,,,"x444522096","BristowColin","en",,,,,,,,,,,,,,,,"x1181570465443262464","RT insurtechforum ""How Artificial Intelligence Is Transforming Business Models #ArtificialIntelligence #ai https://t.co/gXAbYS5KQ9"" #Tech #Fintech #Finserv #AI #Insurtech #MachineLearning #ML #Insurance #CX #Robotics #Chatbot #Bot #Data #Bigdata #Analytics #IoT",2019-10-08 14:02:06,"IFTTT",2,4,"x444522096","BristowColin","Colin Bristow",12318,8565,18134,"London, England","I work for #SAS in the UK with #Finance #Insurance #Business orgs to exploit #Analytics, #AI #ML #IoT #bigdata #tech",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/akdm_bot/status/1181586752781176832","AKDM bot!","United States","Test Robot for @kaumaron and @thenewsunspun",,FALSE,1301,37,116,141276,14,2017-10-16 01:59:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/919744697551253505/1508123456","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/919762480842371072/DGip-1n2_normal.jpg"
"x3312633255","x1181586368012701696",2019-10-08 15:05:17,"PeopleSenseErp","If you are a manufacturer who wants to drive business, find out how you can turn important data held in #Made2Manage and #IntuitiveERP into useful analytics. Attend the 10/23 webinar and see PeopleSense Analytics Powered by Portus in action! 
https://t.co/JSYXBJG99q https://t.co/Q9SpKzXQJA","Hootsuite Inc.",266,,,,FALSE,FALSE,0,0,,,"Made2Manage IntuitiveERP",,"ow.ly/Ilae50wCWwz","https://t.co/JSYXBJG99q","http://ow.ly/Ilae50wCWwz","http://pbs.twimg.com/media/EGXWiikXUAAZjMc.jpg","https://t.co/Q9SpKzXQJA","https://twitter.com/PeopleSenseErp/status/1181586368012701696/photo/1","photo","http://pbs.twimg.com/media/EGXWiikXUAAZjMc.jpg","https://t.co/Q9SpKzXQJA","https://twitter.com/PeopleSenseErp/status/1181586368012701696/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeopleSenseErp/status/1181586368012701696","PeopleSenseErp","","",,FALSE,8428,14269,53,10809,2,2015-06-08 02:17:42,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/607736082852016128/UQKHjW5v_normal.jpg"
"x960403142197248000","x1181586206242541568",2019-10-08 15:04:39,"PressRelease_cc","New functionality unlocks real-time AI-powered insights to drive better digital business results Software intelligence company, Dynatrace announced the... https://t.co/XQX2AKwYJv","Facebook",178,,,,FALSE,FALSE,0,1,,,,,"pressrelease.cc/2019/10/08/dyn…","https://t.co/XQX2AKwYJv","https://www.pressrelease.cc/2019/10/08/dynatrace-expands-software-intelligence-platform-with-digital-business-analytics/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PressRelease_cc/status/1181586206242541568","PressRelease.cc","Dallas, TX","Follow us on Twitter for updates and check https://t.co/KiR5FZ7PJa to sign up for email alerts","https://t.co/6MtHYxAVYM",FALSE,478,965,9,83181,47,2018-02-05 06:42:07,FALSE,"https://t.co/6MtHYxAVYM","http://pressrelease.cc",,"https://pbs.twimg.com/profile_banners/960403142197248000/1546644050",,"http://pbs.twimg.com/profile_images/1120211264360337408/hhR28Cwc_normal.png"
"x960403142197248000","x1181586150240243712",2019-10-08 15:04:25,"PressRelease_cc","Dynatrace Expands Software Intelligence Platform with Digital Business Analytics https://t.co/XQX2AKwYJv","WordPress.com",104,,,,FALSE,FALSE,0,0,,,,,"pressrelease.cc/2019/10/08/dyn…","https://t.co/XQX2AKwYJv","https://www.pressrelease.cc/2019/10/08/dynatrace-expands-software-intelligence-platform-with-digital-business-analytics/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PressRelease_cc/status/1181586150240243712","PressRelease.cc","Dallas, TX","Follow us on Twitter for updates and check https://t.co/KiR5FZ7PJa to sign up for email alerts","https://t.co/6MtHYxAVYM",FALSE,478,965,9,83181,47,2018-02-05 06:42:07,FALSE,"https://t.co/6MtHYxAVYM","http://pressrelease.cc",,"https://pbs.twimg.com/profile_banners/960403142197248000/1546644050",,"http://pbs.twimg.com/profile_images/1120211264360337408/hhR28Cwc_normal.png"
"x856969871023890433","x1181586045193748480",2019-10-08 15:04:00,"Markmichdomnic","Optimizing Deep Learning with TensorFlow for Better Business Value.

By @Ronald_vanLoon
https://t.co/8rKqOewgwv

#AI #TensorFlow #ArtificialIntelligence #MachineLearning #DeepLearning #Business #Analytics #BigData 

Cc: @MikeQuindazzi @evankirstel @nigewillson @andi_staub https://t.co/2FQKH304RD","Twitter Web App",140,,,,FALSE,TRUE,0,12,,,"AI",,"simplilearn.com/optimizing-dee…","https://t.co/8rKqOewgwv","https://www.simplilearn.com/optimizing-deep-learning-with-tensorflow-article?source=frs_left_nav_clicked",,,,,,,,,"x326229600 x555031989","Fabriziobustama Ronald_vanLoon","en",,,,,,,,,,,,,,,,"x1181438651856756736","Optimizing Deep Learning with TensorFlow for Better Business Value.

By @Ronald_vanLoon
https://t.co/8rKqOewgwv

#AI #TensorFlow #ArtificialIntelligence #MachineLearning #DeepLearning #Business #Analytics #BigData 

Cc: @MikeQuindazzi @evankirstel @nigewillson @andi_staub https://t.co/2FQKH304RD",2019-10-08 05:18:19,"Twitter for Android",7,12,"x326229600","Fabriziobustama","Fabrizio Bustamante",13055,7634,67651,"","Entrepreneur, Vision Of The Future. #Futureofwork #Blockchain #Al #Crypto #Marketing #Industry40 #Bigdata #Fintech #Cloud #Innovation #ML #DL #AR #VR #iot #5G",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Markmichdomnic/status/1181586045193748480","Mark Dominic","","#iot #futureofeverthing #digital #ai #BigData #smartcity #Geopolitics #technology #Brexit #artificialintelligence #breaking #indopacific #cybercrime #terrorism",,FALSE,2656,4407,38,152626,42773,2017-04-25 20:35:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/856969871023890433/1561745095","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1125619706314932224/YtDEx4Z__normal.png"
"x1013107352017539072","x1181585993075494912",2019-10-08 15:03:48,"Tegeria2","Even seemingly mundane information is potentially-valuable if you can discover the messages hidden in it. Here's how social analytics grow a business in different ways: https://t.co/EgHO91yecP
#data #socialmedia #socialanalytics #business #elk #solution https://t.co/uLBiWLZwCW","Twitter Web App",253,,,,FALSE,FALSE,0,0,,,"data socialmedia socialanalytics business elk solution",,"bit.ly/2pWk4tR","https://t.co/EgHO91yecP","https://bit.ly/2pWk4tR","http://pbs.twimg.com/media/EGXWMSiX0AAmRCU.jpg","https://t.co/uLBiWLZwCW","https://twitter.com/Tegeria2/status/1181585993075494912/photo/1","photo","http://pbs.twimg.com/media/EGXWMSiX0AAmRCU.jpg","https://t.co/uLBiWLZwCW","https://twitter.com/Tegeria2/status/1181585993075494912/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tegeria2/status/1181585993075494912","Tegeria","","We empower growth through cutting-edge technologies and the power of people.","https://t.co/Uo7hCurJk1",FALSE,431,465,2,455,265,2018-06-30 17:09:50,FALSE,"https://t.co/Uo7hCurJk1","https://tegeria.com/",,"https://pbs.twimg.com/profile_banners/1013107352017539072/1565278831","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1013108366472876033/5wPUkbtr_normal.jpg"
"x1121769691494666241","x1181585970128248833",2019-10-08 15:03:42,"OhgaUm","Miami Business School’s Master of Science in Business Analytics program has been ranked among the best in the United States and the world, according to QS University Rankings 2020. #MiamiMeansBusiness https://t.co/Ldw30psMTv https://t.co/eAyK4o1iOp","Twitter Web App",140,,,,FALSE,TRUE,0,0,,,,,,,,,,,,,,,,"x112801486","UMiamiBusiness","en",,,,,,,,,,,,,,,,"x1181295580452028416","Miami Business School’s Master of Science in Business Analytics program has been ranked among the best in the United States and the world, according to QS University Rankings 2020. #MiamiMeansBusiness https://t.co/Ldw30psMTv https://t.co/eAyK4o1iOp",2019-10-07 19:49:48,"Twitter Web App",2,0,"x112801486","UMiamiBusiness","Miami Business School",7759,660,5832,"Coral Gables, FL","Miami Business School at @UnivMiami <U+0001F64C> Transforming futures at the crossroads of The Americas #TomorrowLivesHere",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OhgaUm/status/1181585970128248833","UM_OHGA","","University of Miami Office of Hemispheric and Global Affairs",,FALSE,63,691,1,56,25,2019-04-26 13:35:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/1121769691494666241/1556286305",,"http://pbs.twimg.com/profile_images/1121771319786463235/oyDIEM4e_normal.jpg"
"x533353861","x1181585816784642049",2019-10-08 15:03:06,"NewIntel_MTL","Whether you’re an executive, a business user, a data scientist, a technical expert, a new customer, a seasoned pro, or still deciding which analytics path to take, there’s a place for you at the IBM Data and AI Forum 2019.  Register today: https://t.co/b9EflLK0wm https://t.co/1UGso99c6y","HubSpot",263,,,,FALSE,FALSE,0,0,,,,,"hubs.ly/H0l2TvK0","https://t.co/b9EflLK0wm","https://hubs.ly/H0l2TvK0","http://pbs.twimg.com/media/EGXWCfnX0AAD53D.jpg","https://t.co/1UGso99c6y","https://twitter.com/NewIntel_MTL/status/1181585816784642049/photo/1","photo","http://pbs.twimg.com/media/EGXWCfnX0AAD53D.jpg","https://t.co/1UGso99c6y","https://twitter.com/NewIntel_MTL/status/1181585816784642049/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NewIntel_MTL/status/1181585816784642049","NewIntelligence_MTL","Montreal & Toronto","Delivering expertise on IBM Cognos Business Intelligence, Performance Management and Data Warehousing solutions to Montreal and Toronto based clients for 20yrs.","http://t.co/uVJrIgF9sV",FALSE,85,64,13,1195,59,2012-03-22 18:14:36,FALSE,"http://t.co/uVJrIgF9sV","http://newintelligence.ca",,"https://pbs.twimg.com/profile_banners/533353861/1490593578","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/473673462393749506/2MKWK1rB_normal.jpeg"
"x16223632","x1181585581031211008",2019-10-08 15:02:09,"weckerson","Real-time data can hold immense business value. Enterprises need to consider a new approach to #dataingestion and #datapipeline management. Register for our webinar with @Equalum: https://t.co/k0gJWnzMY3 #dataarchitecture #analytics #database","Hootsuite Inc.",242,,,,FALSE,FALSE,0,0,,,"dataingestion datapipeline dataarchitecture analytics database",,"bit.ly/dataingestionf…","https://t.co/k0gJWnzMY3","http://bit.ly/dataingestionformodernenterprise",,,,,,,,,"x3306532918","Equalum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/weckerson/status/1181585581031211008","Wayne Eckerson","Hingham, MA","President @EckersonGroup - Get More Value From Your Data - Modernize your #datastrategy, #dataarchitecture & #analytics *Keynote Speaker * Consultant * Author*",,FALSE,12089,1473,521,11302,8155,2008-09-10 16:56:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/16223632/1557835137","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099400654156677121/QdxXkILT_normal.png"
"x49427323","x1181585541260812290",2019-10-08 15:02:00,"RichardEudes","Leading your organization to responsible AI https://t.co/ZC5de3pCiO #artificialintelligence, #ba #businessanalytics, #businessanalytics, #datascience, #digitaltransformation, #machinelearning","Buffer",191,,,,FALSE,FALSE,0,0,,,"artificialintelligence ba businessanalytics businessanalytics datascience digitaltransformation machinelearning",,"mck.co/2JzuPKa","https://t.co/ZC5de3pCiO","https://mck.co/2JzuPKa",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RichardEudes/status/1181585541260812290","Richard Eudes, PhD","Paris, France","Chief Data Officer - Head of #BigData & #AdvancedAnalytics -#Analytics #DataScience #MachineLearning #ArtificialIntelligence","https://t.co/SbKL2gaZoe",FALSE,13579,3593,616,18665,469,2009-06-21 21:04:32,FALSE,"https://t.co/SbKL2gaZoe","http://www.datascientists.fr",,"https://pbs.twimg.com/profile_banners/49427323/1524421912","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1023964224656171008/JH0y7fV2_normal.jpg"
"x423732371","x1181585428803149825",2019-10-08 15:01:33,"VTPamplin","Uniting Pamplin and @virginia-tech like never before… the plans for the new Global Business &amp; Analytics Complex has been revealed! A huge topic for discussion at our inaugural Pamplin Engagement Summit on Oct. 10-11. 

https://t.co/y4EpoPuHjO https://t.co/Q1EUkCPWqJ","Hootsuite Inc.",246,,,,FALSE,FALSE,1,0,,,,,"ow.ly/S2Ra50wEwEg","https://t.co/y4EpoPuHjO","http://ow.ly/S2Ra50wEwEg","http://pbs.twimg.com/media/EGXVrvMXYAIJFUo.png","https://t.co/Q1EUkCPWqJ","https://twitter.com/VTPamplin/status/1181585428803149825/photo/1","photo","http://pbs.twimg.com/media/EGXVrvMXYAIJFUo.png","https://t.co/Q1EUkCPWqJ","https://twitter.com/VTPamplin/status/1181585428803149825/photo/1",,"x83673","virginia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VTPamplin/status/1181585428803149825","VT Pamplin","Blacksburg, Va","The Pamplin College of Business develops innovative data science and business leaders to serve as a force for good in the global economy.","https://t.co/AucwsBYTRq",FALSE,5280,312,61,5421,4371,2011-11-28 21:36:33,FALSE,"https://t.co/AucwsBYTRq","http://www.pamplin.vt.edu",,"https://pbs.twimg.com/profile_banners/423732371/1522331943","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/956361479602753537/Tu040Ega_normal.jpg"
"x2980594305","x1181585352332632066",2019-10-08 15:01:15,"EckersonGroup","A data scientist needs specific skills to optimize interaction with the #business. Explore these skills in our latest episode. https://t.co/IGPGZmlh3y #analytics #ROI #startups","Hootsuite Inc.",176,,,,FALSE,FALSE,0,0,,,"business analytics ROI startups",,"ow.ly/41Ww50wFtuv","https://t.co/IGPGZmlh3y","http://ow.ly/41Ww50wFtuv",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EckersonGroup/status/1181585352332632066","Eckerson Group","Boston, MA","Get More Value From Your Data | Research-Consulting-Education | Modernize your #datastrategy, #dataarchitecture & #analytics . President, @weckerson","https://t.co/yBvdERUc6U",FALSE,1690,1358,149,12748,9601,2015-01-16 03:06:02,FALSE,"https://t.co/yBvdERUc6U","http://www.eckerson.com",,"https://pbs.twimg.com/profile_banners/2980594305/1557835722","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1128272178175070209/9-X3F5un_normal.png"
"x14883246","x1181585347764981760",2019-10-08 15:01:14,"MicroStrategy","#Mobility is making it easier than ever to put #analytics in the hands of an entire workforce. 

From #mobileapps, to customized, code-free development, learn more about how #mobile #businessintelligence is transforming applications and business processes: https://t.co/mncFVWuWoK","Hootsuite Inc.",280,,,,FALSE,FALSE,0,0,,,"Mobility analytics mobileapps mobile businessintelligence",,"microstrategy.com/us/product/mob…","https://t.co/mncFVWuWoK","https://www.microstrategy.com/us/product/mobile",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MicroStrategy/status/1181585347764981760","MicroStrategy","Tysons Corner, VA","Leading worldwide provider of enterprise #analytics and #mobility software.","http://t.co/DRKSzFARRv",FALSE,48189,3618,1102,10578,6554,2008-05-23 16:05:19,TRUE,"http://t.co/DRKSzFARRv","http://www.microstrategy.com",,"https://pbs.twimg.com/profile_banners/14883246/1549567231","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/875397841862242304/9_3NVOAY_normal.jpg"
"x406942297","x1181585263287586817",2019-10-08 15:00:54,"storagereview","Dynatrace Announces Business Analytics Software @Dynatrace 
https://t.co/ngRTqaC6vU https://t.co/PFfORpJD5z","Twitter Web App",83,,,,FALSE,FALSE,0,0,,,,,"storagereview.com/dynatrace_anno…","https://t.co/ngRTqaC6vU","https://www.storagereview.com/dynatrace_announces_business_analytics_software","http://pbs.twimg.com/media/EGXViJ0XoAInmVs.jpg","https://t.co/PFfORpJD5z","https://twitter.com/storagereview/status/1181585263287586817/photo/1","photo","http://pbs.twimg.com/media/EGXViJ0XoAInmVs.jpg","https://t.co/PFfORpJD5z","https://twitter.com/storagereview/status/1181585263287586817/photo/1",,"x23625278","Dynatrace","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/storagereview/status/1181585263287586817","StorageReview.com","Cincinnati, OH","https://t.co/BZZY5XV1gq offers news and reviews for enterprise and end user storage.
Newsletter - https://t.co/zzUydPltfD
Operated by @BMBeeler and @TestLabNut","http://t.co/pYj4B0ACmF",FALSE,11303,196,255,7212,1168,2011-11-07 12:09:27,FALSE,"http://t.co/pYj4B0ACmF","http://www.storagereview.com",,"https://pbs.twimg.com/profile_banners/406942297/1438884128","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1629103609/icon-twitter_normal.png"
"x260472941","x1181585221969416192",2019-10-08 15:00:44,"Dataversity","Josh Bartels of @UDigTech looks at data’s growth, the effect of #analytics on business, and preparing to take advantage. https://t.co/XIY24tWEYM","Hootsuite Inc.",144,,,,FALSE,FALSE,0,0,,,"analytics",,"ow.ly/yh6A50wFiMW","https://t.co/XIY24tWEYM","http://ow.ly/yh6A50wFiMW",,,,,,,,,"x85081593","UDigTech","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dataversity/status/1181585221969416192","DATAVERSITY","","Provides educational resources for #DataManagement professionals: webinars, online courses, articles, conferences, free online events, daily news, and more.","https://t.co/NR6fSBO2OM",FALSE,22673,14869,1218,16074,3752,2011-03-03 23:25:28,FALSE,"https://t.co/NR6fSBO2OM","http://dataversity.net",,"https://pbs.twimg.com/profile_banners/260472941/1555536456","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1286039423/DataversityIcon_300px_normal.jpg"
"x599590127","x1181585213153058827",2019-10-08 15:00:42,"UICBusiness","Our MS in Business Analytics and MS in Marketing degrees are in the top 50 &amp; our MS in Finance is in the top 100 programs. If you want in on this top-tier programming, swing by the Ace Hotel Lobby to meet w/ the UIC Business admissions team. Snag your slot https://t.co/j1I8Lx3lEC https://t.co/jQgBnJcujE","Buffer",284,,,,FALSE,FALSE,0,0,,,,,"buff.ly/2LUZJ0p","https://t.co/j1I8Lx3lEC","https://buff.ly/2LUZJ0p","http://pbs.twimg.com/media/EGXVfTPXoAAA1sx.jpg","https://t.co/jQgBnJcujE","https://twitter.com/UICBusiness/status/1181585213153058827/photo/1","photo","http://pbs.twimg.com/media/EGXVfTPXoAAA1sx.jpg","https://t.co/jQgBnJcujE","https://twitter.com/UICBusiness/status/1181585213153058827/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UICBusiness/status/1181585213153058827","UIC Business","Chicago","UIC Business Undergraduate Programs, ranked in the top 20% of Best Undergraduate Business Programs according U.S. News & World Report.","http://t.co/DlyyyCQ797",FALSE,955,291,48,3173,3833,2012-06-04 21:48:55,FALSE,"http://t.co/DlyyyCQ797","http://business.uic.edu",,"https://pbs.twimg.com/profile_banners/599590127/1567190784","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164230253067112448/3jfHYpBr_normal.jpg"
"x60624436","x1181585141438861316",2019-10-08 15:00:25,"termalabs","Why are leading enterprises expanding the scope of their WLA automation to support business resiliency with predictive analytics? Read our latest blog to learn how to ensure that your business can restore optimal operations following disruptions: https://t.co/5NP60HGfqy","Hootsuite Inc.",270,,,,FALSE,FALSE,0,0,,,,,"ow.ly/Umty50wFDmn","https://t.co/5NP60HGfqy","http://ow.ly/Umty50wFDmn",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/termalabs/status/1181585141438861316","Terma Software","Boulder, CO","Workload Analytics for Job Scheduling environments. Terma's Solution supports any scheduling environment including CA, IBM, Tidal, BMC, and Open Source.","http://t.co/BPzsUrQUYx",FALSE,587,1264,39,1579,28,2009-07-27 15:24:16,FALSE,"http://t.co/BPzsUrQUYx","http://www.termasoftware.com",,"https://pbs.twimg.com/profile_banners/60624436/1426614607","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/577588798525079553/2Xlnw3eR_normal.jpeg"
"x986922637711630336","x1181585089496530946",2019-10-08 15:00:12,"dbaPlatform","#dbaPlatform's Dynamic UTM builder gives users the ability to generate custom UTM codes in their #GMB Posts. Choose between Google Analytics or Adobe Analytics and location placeholders help separate data for multiple locations. Connect your account today. https://t.co/xg6xpTSa5J https://t.co/2COm1zVbIt","SEMrush Social Media Tool",280,,,,FALSE,FALSE,0,0,,,"dbaPlatform GMB",,"bit.ly/2ndmfbz","https://t.co/xg6xpTSa5J","http://bit.ly/2ndmfbz","http://pbs.twimg.com/media/EGXHpcsWsAMx9Zn.jpg","https://t.co/2COm1zVbIt","https://twitter.com/dbaPlatform/status/1181585089496530946/photo/1","photo","http://pbs.twimg.com/media/EGXHpcsWsAMx9Zn.jpg","https://t.co/2COm1zVbIt","https://twitter.com/dbaPlatform/status/1181585089496530946/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dbaPlatform/status/1181585089496530946","dbaPlatform","United States","dbaPlatform is an agency and enterprise GMB Management SaaS that improves business listing discovery. $1/listing/month, cancel anytime. Register now for free.","https://t.co/QwPDDi6iob",FALSE,422,787,3,204,16349,2018-04-19 11:01:07,FALSE,"https://t.co/QwPDDi6iob","https://dbaPlatform.com",,"https://pbs.twimg.com/profile_banners/986922637711630336/1538408311",,"http://pbs.twimg.com/profile_images/1030185841929478144/OxGVmCUD_normal.jpg"
"x917452285143343105","x1181585051580022785",2019-10-08 15:00:03,"reynoldsjasone","Advance your org's #strategy by communicating the business value of #data &amp; #analytics. Download Gartner's new e-book: Design a Data &amp; Analytics Strategy. #DigitalBusiness @Gartner_IT https://t.co/AgW982UC32","Bambu by Sprout Social",215,,,,FALSE,FALSE,0,0,,,"strategy data analytics DigitalBusiness",,"gtnr.it/2otXrMy","https://t.co/AgW982UC32","https://gtnr.it/2otXrMy",,,,,,,,,"x184824226","Gartner_IT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/reynoldsjasone/status/1181585051580022785","Jason E. Reynolds","Fort Myers, FL","Executive Strategist | Growth Partner","https://t.co/GBffqRyUES",FALSE,71,337,0,560,13,2017-10-09 18:10:45,FALSE,"https://t.co/GBffqRyUES","http://www.gartner.com",,"https://pbs.twimg.com/profile_banners/917452285143343105/1509193540",,"http://pbs.twimg.com/profile_images/917550870224670720/nnzQEmO__normal.jpg"
